,Subject,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift.1,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift.1,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift.1,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
1891,37.0,85.0,82.0,56.0,52.0,61.0,66.0,63.0,53.0,55.0,72.0,58.0,96.0,66.0,52.0,457.0,435.0,759.0,380.0,512.0,582.0,455.0,472.0,779.0,546.0,917.0,295.0,1066.0,372.0,353.0,703.0,328.0,451.0,516.0,392.0,419.0,724.0,474.0,839.25,199.0,1000.0,0.0864000022411346,0.11999999731779099,0.0816000029444694,0.0864000022411346,0.096000000834465,0.0816000029444694,0.0768000036478042,0.0816000029444694,0.0768000036478042,0.0768000036478042,0.0864000022411346,0.0768000036478042,0.072000004351139,0.105600006878376,0.290322571992874,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.225806444883346,0.20967741310596408,0.290322571992874,0.193548381328582,0.290322571992874,0.322580635547637,0.225806444883346,0.225806444883346,0.290322571992874,65.5,0.09120000313435281,0.25806450843810996
1892,37.0,61.0,57.0,83.0,85.0,80.0,74.0,61.0,85.0,55.0,62.0,78.0,99.0,71.0,62.0,428.0,417.0,763.0,555.0,518.0,392.0,293.0,475.0,713.0,514.0,848.0,340.0,444.0,367.0,360.0,680.0,470.0,438.0,318.0,232.0,390.0,658.0,452.0,770.0,241.0,373.0,0.072000004351139,0.072000004351139,0.0912000015377998,0.16680000908672746,0.096000000834465,0.0864000022411346,0.0912000015377998,0.0816000029444694,0.0816000029444694,0.0816000029444694,0.0624000020325183,0.096000000834465,0.0624000020325183,0.0864000022411346,0.225806444883346,0.225806444883346,0.322580635547637,0.225806444883346,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.193548381328582,0.290322571992874,0.25806450843811,0.290322571992874,72.35714285714286,0.09154286022697171,0.25806450843810996
1893,37.0,97.0,85.0,92.0,56.0,68.0,76.0,69.0,86.0,62.0,70.0,57.0,77.0,65.0,52.0,406.0,373.0,636.0,742.0,543.0,381.0,313.0,456.0,809.0,859.0,917.0,326.0,1256.25,309.0,288.0,544.0,686.0,475.0,305.0,244.0,370.0,747.0,789.0,839.25,249.0,1203.75,0.0816000029444694,0.0624000020325183,0.096000000834465,0.16680000908672746,0.0912000015377998,0.0816000029444694,0.10080000758171,0.072000004351139,0.0768000036478042,0.0912000015377998,0.0768000036478042,0.072000004351139,0.072000004351139,0.0816000029444694,0.25806450843811,0.193548381328582,0.33870966732501995,0.290322571992874,0.290322571992874,0.193548381328582,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,0.17741934955119998,0.225806444883346,0.225806444883346,72.28571428571429,0.09565714773322842,0.25115206624780334
1894,37.0,85.0,71.0,91.0,54.0,86.0,60.0,52.0,59.0,67.0,34.25,71.0,80.0,73.0,69.0,443.0,432.0,703.0,1850.0,542.0,548.0,554.0,452.0,1370.0,586.0,707.0,238.0,531.0,358.0,361.0,612.0,1814.0,456.0,488.0,502.0,393.0,1303.0,561.0,636.0,158.0,458.0,0.0768000036478042,0.0816000029444694,0.0912000015377998,0.144000008702278,0.110400006175041,0.0672000050544738,0.0912000015377998,0.072000004351139,0.0768000036478042,0.0912000015377998,0.0576000027358531,0.096000000834465,0.0816000029444694,0.0864000022411346,0.290322571992874,0.25806450843811,0.290322571992874,0.290322571992874,0.290322571992874,0.161290317773818,0.290322571992874,0.193548381328582,0.225806444883346,0.290322571992874,0.225806444883346,0.225806444883346,0.290322571992874,0.225806444883346,67.35714285714286,0.08742857484945221,0.2534562136445723
1895,37.0,81.0,55.0,86.0,64.0,67.0,67.0,61.0,68.0,64.0,55.0,62.0,80.0,79.0,61.0,466.0,453.0,524.0,652.0,825.5,931.0,893.0,355.0,1317.0,715.0,759.0,298.0,394.0,385.0,398.0,438.0,588.0,748.5,864.0,836.0,287.0,1253.0,660.0,697.0,218.0,315.0,0.107999999076128,0.11999999731779099,0.072000004351139,0.0672000050544738,0.0816000029444694,0.0816000029444694,0.10080000758171,0.0864000022411346,0.0912000015377998,0.0816000029444694,0.0768000036478042,0.0912000015377998,0.0672000050544738,0.0768000036478042,0.38709676265716597,0.193548381328582,0.20967741310596408,0.225806444883346,0.25806450843811,0.129032254219055,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.25806450843811,0.193548381328582,0.225806444883346,67.85714285714286,0.09908571945769433,0.2511520662478034
1896,37.0,83.0,82.0,49.0,26.0,96.0,98.0,61.0,60.0,62.0,54.0,63.0,114.5,75.0,81.0,455.0,439.0,471.0,891.0,457.0,432.0,893.0,573.25,1392.25,585.0,549.0,385.0,538.0,372.0,357.0,422.0,865.0,361.0,334.0,836.0,517.0,1317.25,531.0,486.0,266.0,463.0,0.0912000015377998,0.072000004351139,0.096000000834465,0.0672000050544738,0.0768000036478042,0.10080000013113019,0.10080000758171,0.0816000029444694,0.0912000015377998,0.1296000145375709,0.0672000050544738,0.0912000015377998,0.107999999076128,0.15360001102089765,0.354838699102401,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.322580635547637,0.225806444883346,0.25806450843811,0.33870966732501995,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,72.07142857142857,0.12608571995847967,0.28341012980256713
1897,37.0,72.0,74.0,82.0,63.0,69.0,67.0,69.0,25.75,54.0,77.0,63.0,82.0,73.0,78.0,575.0,555.0,751.0,602.0,533.0,415.0,395.0,395.0,742.0,514.0,576.0,363.0,673.0,503.0,481.0,669.0,539.0,464.0,348.0,326.0,377.0,688.0,437.0,513.0,281.0,600.0,0.096000000834465,0.0624000020325183,0.0912000015377998,0.16680000908672746,0.096000000834465,0.0816000029444694,0.0816000029444694,0.0768000036478042,0.0816000029444694,0.0672000050544738,0.0864000022411346,0.0912000015377998,0.0768000036478042,0.15360001102089765,0.354838699102401,0.161290317773818,0.25806450843811,0.290322571992874,0.290322571992874,0.193548381328582,0.225806444883346,0.193548381328582,0.25806450843811,0.20967741310596408,0.290322571992874,0.25806450843811,0.25806450843811,0.354838699102401,67.21428571428571,0.1206857197518858,0.255760361041341
1898,37.0,40.75,68.0,64.0,75.0,85.0,83.0,62.0,69.0,64.0,65.0,63.0,102.0,73.0,69.0,811.25,422.0,465.0,698.0,418.0,473.0,333.0,425.0,837.0,666.0,619.0,339.0,507.0,733.75,354.0,401.0,623.0,333.0,390.0,271.0,356.0,773.0,601.0,556.0,237.0,434.0,0.072000004351139,0.04320000857114781,0.096000000834465,0.096000000834465,0.105600006878376,0.0816000029444694,0.096000000834465,0.0816000029444694,0.0912000015377998,0.096000000834465,0.0624000020325183,0.0816000029444694,0.107999999076128,0.096000000834465,0.193548381328582,0.161290317773818,0.290322571992874,0.322580635547637,0.290322571992874,0.193548381328582,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.225806444883346,0.290322571992874,0.322580635547637,68.64285714285714,0.0953142887779644,0.25806450843810985
1899,37.0,89.0,83.0,65.0,45.0,68.0,95.0,70.0,79.0,88.0,73.0,80.0,101.0,64.0,62.0,431.0,523.0,730.0,397.0,409.0,574.0,371.0,510.0,742.0,597.0,560.0,268.0,397.0,342.0,440.0,665.0,352.0,341.0,479.0,301.0,431.0,654.0,524.0,480.0,167.0,333.0,0.072000004351139,0.11999999731779099,0.105600006878376,0.148800000548362,0.0864000022411346,0.0864000022411346,0.0768000036478042,0.072000004351139,0.0912000015377998,0.10080000758171,0.0768000036478042,0.0816000029444694,0.0864000022411346,0.0816000029444694,0.193548381328582,0.193548381328582,0.290322571992874,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.193548381328582,0.225806444883346,0.290322571992874,0.25806450843811,0.225806444883346,0.290322571992874,0.25806450843811,75.85714285714286,0.10080000438860466,0.24654377145426573
1900,37.0,73.0,67.0,93.0,71.0,96.0,72.0,86.0,43.0,70.0,67.0,72.0,90.0,72.0,43.0,440.0,366.0,585.0,465.0,825.5,581.0,609.0,364.0,676.0,543.0,528.0,401.0,441.0,367.0,299.0,492.0,394.0,748.5,509.0,521.0,321.0,606.0,476.0,456.0,311.0,369.0,0.0816000029444694,0.0816000029444694,0.096000000834465,0.16680000908672746,0.0912000015377998,0.096000000834465,0.0816000029444694,0.0864000022411346,0.0864000022411346,0.10080000758171,0.052800003439188,0.0864000022411346,0.0768000036478042,0.072000004351139,0.290322571992874,0.290322571992874,0.290322571992874,0.225806444883346,0.354838699102401,0.290322571992874,0.225806444883346,0.25806450843811,0.225806444883346,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.25806450843811,72.64285714285714,0.09325714595615851,0.26728109802518535
1901,37.0,85.0,54.0,64.0,54.0,70.0,72.0,75.0,46.0,90.0,72.0,62.0,90.0,56.0,80.0,487.0,379.0,632.0,468.0,498.0,686.0,604.0,374.0,844.0,754.0,527.0,288.0,359.0,402.0,325.0,568.0,414.0,428.0,614.0,529.0,328.0,754.0,682.0,465.0,198.0,303.0,0.0768000036478042,0.0816000029444694,0.0864000022411346,0.115200005471706,0.072000004351139,0.0768000036478042,0.07200000435113901,0.0816000029444694,0.0912000015377998,0.096000000834465,0.072000004351139,0.096000000834465,0.0816000029444694,0.096000000834465,0.225806444883346,0.25806450843811,0.225806444883346,0.290322571992874,0.25806450843811,0.129032254219055,0.20967741310596408,0.25806450843811,0.225806444883346,0.290322571992874,0.161290317773818,0.25806450843811,0.25806450843811,0.290322571992874,69.28571428571429,0.08537143149546207,0.2373271818671904
1902,37.0,83.0,73.0,72.0,72.0,85.0,59.0,86.0,64.0,66.0,81.0,65.0,93.0,80.0,41.0,561.0,671.0,602.0,1240.0,583.0,424.0,362.0,426.0,606.0,703.0,548.0,344.0,687.0,478.0,598.0,530.0,1168.0,498.0,365.0,276.0,362.0,540.0,622.0,483.0,251.0,607.0,0.0816000029444694,0.0864000022411346,0.12240001559257309,0.0912000015377998,0.1272000148892403,0.0816000029444694,0.096000000834465,0.0864000022411346,0.0912000015377998,0.096000000834465,0.107999999076128,0.096000000834465,0.0912000015377998,0.110400006175041,0.25806450843811,0.25806450843811,0.322580635547637,0.290322571992874,0.41935482621192743,0.225806444883346,0.290322571992874,0.193548381328582,0.193548381328582,0.25806450843811,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,72.85714285714286,0.1124571466020174,0.27649768761226073
1903,37.0,101.0,71.0,66.0,63.0,69.0,75.0,68.0,70.0,69.0,98.0,62.0,76.0,73.0,86.0,502.0,354.0,413.0,1410.0,422.0,379.0,399.0,405.0,329.0,597.0,434.0,232.0,457.0,401.0,283.0,347.0,1347.0,353.0,304.0,331.0,335.0,260.0,499.0,372.0,156.0,384.0,0.107999999076128,0.0912000015377998,0.096000000834465,0.16680000908672746,0.0912000015377998,0.0912000015377998,0.105600006878376,0.0912000015377998,0.09960000030696389,0.0864000022411346,0.0864000022411346,0.096000000834465,0.0672000050544738,0.15360001102089765,0.354838699102401,0.322580635547637,0.290322571992874,0.322580635547637,0.25806450843811,0.290322571992874,0.33870966732501995,0.290322571992874,0.290322571992874,0.225806444883346,0.290322571992874,0.290322571992874,0.25806450843811,0.419354826211929,74.78571428571429,0.1042285758469784,0.29377879308802674
1904,37.0,66.0,72.0,80.0,77.0,78.0,72.0,61.0,53.0,81.0,90.0,72.0,86.0,70.0,61.0,553.0,296.0,586.0,345.0,477.0,333.0,286.0,436.0,478.0,534.0,568.0,260.0,511.0,487.0,224.0,506.0,268.0,399.0,261.0,225.0,383.0,397.0,444.0,496.0,174.0,441.0,0.0912000015377998,0.0912000015377998,0.10080000758171,0.0768000036478042,0.096000000834465,0.0912000015377998,0.0912000015377998,0.0816000029444694,0.0864000022411346,0.105600006878376,0.0768000036478042,0.0912000015377998,0.072000004351139,0.096000000834465,0.322580635547637,0.225806444883346,0.290322571992874,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.129032254219055,0.25806450843811,0.322580635547637,0.25806450843811,0.25806450843811,0.193548381328582,0.25806450843811,72.78571428571429,0.08914286004645476,0.25806450843810985
1905,37.0,76.0,65.0,67.0,73.0,79.0,87.0,61.0,43.0,102.0,82.0,76.0,73.0,81.0,80.0,552.0,339.0,430.0,329.0,406.0,402.0,284.0,419.0,421.0,486.0,768.0,423.75,950.0,476.0,274.0,363.0,256.0,327.0,315.0,223.0,376.0,319.0,404.0,692.0,331.5,869.0,0.096000000834465,0.0816000029444694,0.0864000022411346,0.10080000758171,0.110400006175041,0.0864000022411346,0.0864000022411346,0.0816000029444694,0.0864000022411346,0.0912000015377998,0.072000004351139,0.0912000015377998,0.0816000029444694,0.10080000758171,0.322580635547637,0.290322571992874,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.25806450843811,0.25806450843811,0.225806444883346,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,74.64285714285714,0.08948571767125794,0.26728109802518535
1906,37.0,63.0,77.0,82.0,63.0,60.0,84.0,86.0,61.0,85.0,88.0,62.0,73.0,71.0,51.0,645.0,304.0,565.0,398.0,527.0,758.0,437.0,472.0,591.0,731.0,640.0,335.0,679.0,582.0,227.0,483.0,335.0,467.0,674.0,341.0,411.0,506.0,643.0,578.0,262.0,608.0,0.0768000036478042,0.0768000036478042,0.110400006175041,0.072000004351139,0.0864000022411346,0.0816000029444694,0.1103999987244606,0.096000000834465,0.0864000022411346,0.105600006878376,0.0816000029444694,0.096000000834465,0.10080000758171,0.105600006878376,0.25806450843811,0.129032254219055,0.322580635547637,0.20967741310596408,0.290322571992874,0.161290317773818,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.30645160377025604,0.290322571992874,0.290322571992874,72.57142857142857,0.10422857691134711,0.26036865583487884
1907,37.0,64.0,79.0,89.0,110.75,70.0,91.0,52.0,67.0,67.0,80.0,65.0,72.0,81.0,82.0,491.0,711.0,709.0,390.0,432.0,684.0,412.0,501.0,524.0,683.0,591.0,360.0,509.0,427.0,632.0,620.0,279.0,362.0,593.0,360.0,434.0,457.0,603.0,526.0,288.0,428.0,0.0816000029444694,0.0816000029444694,0.0816000029444694,0.16680000908672746,0.110400006175041,0.0768000036478042,0.0912000015377998,0.0816000029444694,0.0816000029444694,0.0816000029444694,0.0864000022411346,0.0864000022411346,0.0624000020325183,0.0864000022411346,0.25806450843811,0.25806450843811,0.225806444883346,0.290322571992874,0.290322571992874,0.193548381328582,0.25806450843811,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.25806450843811,0.193548381328582,0.290322571992874,76.42857142857143,0.09462857539100299,0.25345621364457227
1908,37.0,86.0,65.0,69.0,81.0,61.0,63.0,61.0,70.0,85.0,54.0,63.0,78.0,63.0,55.0,488.0,329.0,663.0,435.0,825.5,633.0,315.0,412.0,490.0,553.0,564.0,292.0,1256.25,402.0,264.0,594.0,354.0,748.5,570.0,254.0,342.0,405.0,499.0,501.0,214.0,1203.75,0.0864000022411346,0.11999999731779099,0.0816000029444694,0.0672000050544738,0.096000000834465,0.0864000022411346,0.0912000015377998,0.0864000022411346,0.0912000015377998,0.0816000029444694,0.052800003439188,0.0864000022411346,0.0768000036478042,0.0864000022411346,0.322580635547637,0.225806444883346,0.25806450843811,0.225806444883346,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,68.14285714285714,0.08948571687298155,0.2603686558348788
1909,37.0,54.0,65.0,64.0,86.0,62.0,89.0,61.0,71.0,64.0,65.0,86.0,89.0,57.0,66.0,529.0,757.0,430.0,429.0,505.0,631.0,347.0,427.0,484.0,542.0,570.0,284.0,697.0,475.0,692.0,366.0,343.0,443.0,542.0,286.0,356.0,420.0,477.0,484.0,195.0,640.0,0.072000004351139,0.0768000036478042,0.0912000015377998,0.0864000022411346,0.105600006878376,0.0768000036478042,0.1103999987244606,0.0768000036478042,0.0816000029444694,0.0816000029444694,0.0672000050544738,0.0864000022411346,0.107999999076128,0.0816000029444694,0.225806444883346,0.225806444883346,0.290322571992874,0.25806450843811,0.322580635547637,0.25806450843811,0.290322571992874,0.290322571992874,0.225806444883346,0.290322571992874,0.25806450843811,0.225806444883346,0.354838699102401,0.225806444883346,69.92857142857143,0.09565714746713627,0.2672810980251853
1910,37.0,91.0,66.0,65.0,57.0,77.0,59.0,69.0,77.0,66.0,56.0,67.0,83.0,64.0,61.0,440.0,339.0,825.0,411.0,704.0,445.0,292.0,416.0,450.0,517.0,539.0,270.0,558.0,349.0,273.0,760.0,354.0,627.0,386.0,223.0,339.0,384.0,461.0,472.0,187.0,494.0,0.0816000029444694,0.0864000022411346,0.0864000022411346,0.0816000029444694,0.10080000758171,0.0864000022411346,0.0816000029444694,0.0768000036478042,0.0864000022411346,0.10080000758171,0.0672000050544738,0.0864000022411346,0.0816000029444694,0.096000000834465,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,0.193548381328582,0.25806450843811,0.193548381328582,0.193548381328582,0.290322571992874,0.25806450843811,0.193548381328582,0.25806450843811,0.290322571992874,68.42857142857143,0.08571428912026527,0.2465437714542657
1911,37.0,72.0,76.0,92.0,60.0,67.0,93.0,81.0,68.0,57.0,90.0,81.0,50.5,48.0,70.0,508.0,333.0,608.0,430.0,396.0,389.0,317.0,422.0,422.0,494.0,544.0,236.0,442.0,436.0,257.0,516.0,370.0,329.0,296.0,236.0,354.0,365.0,404.0,463.0,188.0,394.0,0.0912000015377998,0.0672000050544738,0.0912000015377998,0.0672000050544738,0.105600006878376,0.0816000029444694,0.096000000834465,0.0816000029444694,0.0864000022411346,0.0768000036478042,0.0816000029444694,0.0912000015377998,0.0864000022411346,0.139200001955032,0.322580635547637,0.193548381328582,0.25806450843811,0.20967741310596408,0.322580635547637,0.225806444883346,0.290322571992874,0.290322571992874,0.225806444883346,0.225806444883346,0.290322571992874,0.25806450843811,0.25806450843811,0.419354826211929,71.64285714285714,0.08880000295383585,0.26958524542195406
1912,37.0,86.0,71.0,73.0,80.0,60.0,73.0,69.0,69.0,91.0,57.0,64.0,66.0,64.0,50.0,563.0,344.0,580.0,858.0,825.5,417.0,403.0,382.0,399.0,458.0,552.0,295.0,868.0,477.0,273.0,507.0,778.0,748.5,344.0,334.0,313.0,308.0,401.0,488.0,229.0,804.0,0.072000004351139,0.0768000036478042,0.115200005471706,0.0768000036478042,0.096000000834465,0.0864000022411346,0.096000000834465,0.0816000029444694,0.0816000029444694,0.096000000834465,0.096000000834465,0.096000000834465,0.0816000029444694,0.110400006175041,0.225806444883346,0.25806450843811,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.290322571992874,0.322580635547637,69.5,0.0901714313243116,0.2718893928187231
1913,37.0,53.0,84.0,81.0,57.0,61.0,92.0,60.0,87.0,78.0,90.0,54.0,73.0,54.0,51.0,634.0,303.0,635.0,378.0,412.0,405.0,264.0,442.0,417.0,460.0,450.0,283.0,1256.25,581.0,219.0,554.0,321.0,351.0,313.0,204.0,355.0,339.0,370.0,396.0,210.0,1203.75,0.0816000029444694,0.0576000027358531,0.10080000758171,0.0864000022411346,0.0912000015377998,0.0816000029444694,0.1103999987244606,0.072000004351139,0.0912000015377998,0.105600006878376,0.0816000029444694,0.0816000029444694,0.0768000036478042,0.10080000758171,0.290322571992874,0.193548381328582,0.290322571992874,0.290322571992874,0.290322571992874,0.193548381328582,0.290322571992874,0.161290317773818,0.225806444883346,0.322580635547637,0.25806450843811,0.193548381328582,0.25806450843811,0.290322571992874,69.64285714285714,0.08742857538163643,0.2534562136445722
1914,37.0,47.0,72.0,77.0,55.0,72.0,72.0,70.0,69.0,64.0,84.0,90.0,63.0,64.0,50.0,508.0,319.0,599.0,384.0,825.5,503.0,344.0,436.0,931.0,430.0,917.0,244.0,559.0,461.0,247.0,522.0,329.0,748.5,431.0,274.0,367.0,867.0,346.0,839.25,181.0,495.0,0.0576000027358531,0.072000004351139,0.0912000015377998,0.0912000015377998,0.096000000834465,0.0816000029444694,0.0816000029444694,0.0864000022411346,0.0816000029444694,0.096000000834465,0.072000004351139,0.0912000015377998,0.0768000036478042,0.105600006878376,0.129032254219055,0.25806450843811,0.25806450843811,0.322580635547637,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.225806444883346,0.25806450843811,0.225806444883346,0.25806450843811,0.193548381328582,0.322580635547637,67.78571428571429,0.08434285995151311,0.24884791885103447
1915,37.0,58.0,65.0,73.0,73.0,78.0,73.0,70.0,43.0,92.0,74.0,80.0,92.0,63.0,49.0,759.0,327.0,400.0,382.0,441.0,362.0,267.0,397.0,453.0,508.0,505.0,266.0,939.0,701.0,262.0,327.0,309.0,363.0,289.0,197.0,354.0,361.0,434.0,425.0,174.0,876.0,0.072000004351139,0.0768000036478042,0.115200005471706,0.124800004065036,0.096000000834465,0.0816000029444694,0.0912000015377998,0.0816000029444694,0.0768000036478042,0.115200005471706,0.0768000036478042,0.0912000015377998,0.0864000022411346,0.0864000022411346,0.225806444883346,0.25806450843811,0.322580635547637,0.290322571992874,0.25806450843811,0.193548381328582,0.25806450843811,0.225806444883346,0.193548381328582,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,70.21428571428571,0.09085714604173376,0.2626728032316477
1916,37.0,46.0,55.0,65.0,79.0,70.0,66.0,70.0,43.0,55.0,92.0,55.0,99.0,66.0,60.0,458.0,690.0,404.0,335.0,825.5,696.0,393.0,393.0,373.0,503.0,547.0,277.0,533.0,412.0,635.0,339.0,256.0,748.5,630.0,323.0,350.0,318.0,411.0,492.0,178.0,467.0,0.0816000029444694,0.0672000050544738,0.072000004351139,0.0912000015377998,0.096000000834465,0.0864000022411346,0.0912000015377998,0.0768000036478042,0.0768000036478042,0.0864000022411346,0.072000004351139,0.0816000029444694,0.107999999076128,0.105600006878376,0.290322571992874,0.25806450843811,0.225806444883346,0.290322571992874,0.290322571992874,0.225806444883346,0.290322571992874,0.25806450843811,0.193548381328582,0.25806450843811,0.225806444883346,0.17741934955119998,0.354838699102401,0.290322571992874,65.78571428571429,0.10217143222689619,0.25806450843810996
1917,37.0,46.0,65.0,72.0,54.0,61.0,73.0,77.0,76.0,84.0,68.0,61.0,79.0,66.0,79.0,632.0,349.0,521.0,397.0,825.5,876.0,383.0,461.0,416.0,744.0,514.0,241.0,644.0,586.0,284.0,449.0,343.0,748.5,803.0,306.0,385.0,332.0,676.0,453.0,162.0,578.0,0.0912000015377998,0.0624000020325183,0.10080000758171,0.096000000834465,0.0864000022411346,0.0816000029444694,0.0816000029444694,0.072000004351139,0.0768000036478042,0.0912000015377998,0.107999999076128,0.0864000022411346,0.072000004351139,0.124800004065036,0.25806450843811,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.225806444883346,0.25806450843811,0.25806450843811,0.225806444883346,0.25806450843811,0.322580635547637,0.25806450843811,0.25806450843811,0.354838699102401,68.64285714285714,0.10114286068294707,0.2695852454219541
1918,37.0,89.0,91.0,65.0,82.0,80.0,62.0,69.0,59.0,64.0,62.0,77.0,74.0,62.0,52.0,495.0,349.0,674.0,336.0,787.0,726.0,362.0,432.0,493.0,522.0,525.0,273.0,659.0,406.0,258.0,609.0,254.0,707.0,664.0,293.0,373.0,429.0,460.0,448.0,199.0,597.0,0.10080000758171,0.0624000020325183,0.0816000029444694,0.0768000036478042,0.0912000015377998,0.10080000013113019,0.07200000435113901,0.0768000036478042,0.0816000029444694,0.0816000029444694,0.0768000036478042,0.0864000022411346,0.0672000050544738,0.10080000758171,0.290322571992874,0.225806444883346,0.25806450843811,0.225806444883346,0.290322571992874,0.225806444883346,0.225806444883346,0.25806450843811,0.193548381328582,0.25806450843811,0.25806450843811,0.193548381328582,0.225806444883346,0.354838699102401,70.57142857142857,0.09085714684001019,0.24884791885103447
1919,37.0,74.0,80.0,78.0,63.0,79.0,76.0,69.0,52.0,44.0,78.0,56.0,85.0,48.0,60.0,645.0,281.0,492.0,407.0,624.0,506.0,363.0,573.25,558.0,596.0,531.0,296.0,710.0,571.0,201.0,414.0,344.0,545.0,430.0,294.0,534.5,514.0,518.0,475.0,211.0,665.0,0.0576000027358531,0.0816000029444694,0.096000000834465,0.0912000015377998,0.072000004351139,0.10080000013113019,0.0864000022411346,0.0816000029444694,0.0816000029444694,0.072000004351139,0.0816000029444694,0.096000000834465,0.0768000036478042,0.0912000015377998,0.225806444883346,0.225806444883346,0.290322571992874,0.290322571992874,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.225806444883346,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,67.07142857142857,0.08845714559512473,0.26036865583487884
1920,37.0,71.0,55.0,68.0,72.0,62.0,89.0,67.0,61.0,72.0,81.0,65.0,74.0,64.0,60.0,467.0,280.0,554.0,586.0,386.0,932.0,399.0,349.0,437.0,463.0,491.0,267.0,468.0,396.0,225.0,486.0,514.0,324.0,843.0,332.0,288.0,365.0,382.0,426.0,193.0,404.0,0.0816000029444694,0.0768000036478042,0.072000004351139,0.072000004351139,0.0912000015377998,0.0816000029444694,0.0912000015377998,0.0864000022411346,0.0912000015377998,0.0912000015377998,0.0864000022411346,0.0768000036478042,0.0576000027358531,0.10080000758171,0.290322571992874,0.290322571992874,0.225806444883346,0.225806444883346,0.25806450843811,0.225806444883346,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,0.290322571992874,0.25806450843811,0.193548381328582,0.290322571992874,68.64285714285714,0.08262857448841834,0.25806450843811
1921,37.0,45.0,60.0,67.0,46.0,61.0,64.0,73.0,52.0,79.0,73.0,64.0,84.0,57.0,68.0,521.0,354.0,587.0,375.0,476.0,330.0,284.0,409.0,389.0,437.0,450.0,260.0,974.0,476.0,294.0,520.0,329.0,415.0,266.0,211.0,357.0,310.0,364.0,386.0,176.0,917.0,0.0672000050544738,0.0624000020325183,0.096000000834465,0.0864000022411346,0.10080000758171,0.0912000015377998,0.0864000022411346,0.0816000029444694,0.0816000029444694,0.0864000022411346,0.072000004351139,0.0912000015377998,0.0816000029444694,0.144000008702278,0.193548381328582,0.193548381328582,0.290322571992874,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.25806450843811,0.225806444883346,0.225806444883346,0.25806450843811,0.225806444883346,0.25806450843811,0.38709676265716497,63.785714285714285,0.08777143194207113,0.2603686558348788
